"velocity:0","velocity:1","velocity:2","Points:0","Points:1","Points:2"
15.349,6.0332,0,0.25023,-0.090938,0
14.993,6.2949,0,0.25423,-0.086938,0
14.626,6.5255,0,0.25823,-0.082938,0
14.254,6.7243,0,0.26223,-0.078938,0
13.883,6.8916,0,0.26623,-0.074938,0
13.52,7.0287,0,0.27023,-0.070938,0
13.17,7.1377,0,0.27423,-0.066938,0
13.035,7.3466,0,0.27423,-0.062938,0
12.887,7.5449,0,0.27423,-0.058938,0
18.363,-3.2183,0,0.086674,0.11617,0
18.728,-3.3105,0,0.082666,0.11216,0
19.125,-3.3763,0,0.078657,0.10815,0
19.554,-3.4098,0,0.074647,0.10414,0
20.013,-3.4051,0,0.070636,0.10014,0
20.497,-3.3556,0,0.066624,0.096131,0
20.999,-3.256,0,0.06261,0.092125,0
21.508,-3.1005,0,0.058594,0.08812,0
22.029,-2.8885,0,0.054576,0.084115,0
22.602,-2.6198,0,0.050555,0.080112,0
23.233,-2.295,0,0.046532,0.076109,0
23.651,-1.902,0,0.042504,0.072107,0
22.955,-1.4535,0,0.038511,0.068088,0
19.436,-0.94405,0,0.034484,0.06408,0
13.942,-0.39444,0,0.030496,0.060056,0
9.3408,0.14112,0,0.026489,0.056019,0
6.4138,0.62132,0,0.022464,0.051963,0
4.6204,1.0567,0,0.018447,0.047892,0
3.2882,1.449,0,0.014492,0.043822,0
1.2254,2.0474,0,0.010111,0.036241,0
2.1128,1.7883,0,0.010499,0.039961,0
0.31545,2.2882,0,0.0093236,0.032614,0
-0.73169,2.5109,0,0.0052084,0.029216,0
-1.6941,2.6912,0,0.001319,0.025907,0
-2.568,2.8299,0,-0.0026116,0.02271,0
-3.1325,2.9286,0,-0.0030945,0.020101,0
-4.0254,3.0941,0,-0.0025903,0.015472,0
-3.5946,3.0032,0,-0.0035592,0.017885,0
-5.5365,3.3616,0,-0.00026055,0.005658,0
-5.6154,3.3778,0,0.00041172,0.0047723,0
-5.3643,3.347,0,-0.00075523,0.0071999,0
-5.1711,3.2838,0,-0.0024336,0.0087695,0
-5.0506,3.2314,0,-0.0041285,0.0097819,0
-4.7783,3.1756,0,-0.0050944,0.011679,0
-4.4664,3.1343,0,-0.0047737,0.013444,0
-5.6732,3.3877,0,0.0011133,0.0039524,0
-5.8249,3.4693,0,0.0037428,0.0024341,0
-5.7046,3.384,0,0.0018401,0.003187,0
-5.7547,3.4111,0,0.0027147,0.002682,0
-5.8516,3.4648,0,0.0044638,0.0016718,0
-5.8482,3.4467,0,0.0052076,0.00095401,0
-6.1403,3.6008,0,0.012075,-0.0032549,0
-5.9197,3.4626,0,0.010233,-0.0023898,0
-5.9667,3.4895,0,0.011105,-0.0028933,0
-5.9905,3.5274,0,0.0078273,-0.00055957,0
-5.9521,3.4923,0,0.0085865,-0.0012382,0
-5.8724,3.4355,0,0.0093624,-0.0018865,0
-6.0607,3.5446,0,0.012847,-0.0039005,0
-5.8102,3.4112,0,0.0059705,0.00027322,0
-5.8576,3.4381,0,0.0068425,-0.0002305,0
-6.205,3.6292,0,0.015461,-0.0054119,0
-6.0764,3.5458,0,0.016244,-0.0060308,0
-6.1252,3.574,0,0.017115,-0.0065341,0
-6.1744,3.6023,0,0.017985,-0.0070376,0
-5.983,3.4839,0,0.01878,-0.0076349,0
-6.0353,3.5145,0,0.01965,-0.0081378,0
-6.0865,3.5452,0,0.020519,-0.0086408,0
-5.9306,3.4606,0,0.013633,-0.0045212,0
-5.979,3.4888,0,0.014504,-0.0050243,0
-5.813,3.3813,0,0.021324,-0.0092204,0
-5.8626,3.4101,0,0.022193,-0.009723,0
-5.9397,3.4547,0,0.023066,-0.010221,0
-5.5964,3.2509,0,0.023881,-0.010785,0
-5.1364,2.9806,0,0.024702,-0.011339,0
-4.5696,2.6486,0,0.025529,-0.011884,0
-3.9121,2.2658,0,0.026363,-0.012421,0
-3.205,1.855,0,0.027202,-0.012952,0
-2.5044,1.4486,0,0.028045,-0.013478,0
-2.5437,1.4713,0,0.028912,-0.013978,0
-2.5838,1.4945,0,0.029779,-0.014479,0
-3.4499,1.9967,0,0.031538,-0.015456,0
-2.709,1.5669,0,0.03238,-0.01598,0
-2.6248,1.5182,0,0.030646,-0.014979,0
12.726,7.7307,0,0.27423,-0.054938,0
12.723,8.0794,0,0.27023,-0.050938,0
12.686,8.4559,0,0.26623,-0.046938,0
12.609,8.8627,0,0.26223,-0.042938,0
12.483,9.3028,0,0.25823,-0.038938,0
12.298,9.7782,0,0.25423,-0.034938,0
12.04,10.284,0,0.25023,-0.030938,0
11.69,10.816,0,0.24623,-0.026938,0
11.238,11.394,0,0.24223,-0.022938,0
10.678,12.064,0,0.23823,-0.018938,0
9.9865,12.833,0,0.23423,-0.014938,0
9.0982,13.542,0,0.23023,-0.010938,0
7.9654,13.883,0,0.22623,-0.006938,0
6.6249,13.676,0,0.22223,-0.0029385,0
5.1497,12.912,0,0.21823,0.0010603,0
3.6229,11.673,0,0.21423,0.0050577,0
2.1266,10.055,0,0.21023,0.0090528,0
0.74095,8.1444,0,0.20623,0.013045,0
-0.45963,6.03,0,0.20223,0.017034,0
-1.4157,3.8081,0,0.19823,0.021019,0
-2.0762,1.5753,0,0.19425,0.024993,0
-2.3496,-0.55515,0,0.19027,0.028948,0
-2.0443,-2.401,0,0.18631,0.032868,0
-0.9435,-3.6921,0,0.18239,0.036734,0
0.95375,-4.1663,0,0.17853,0.040502,0
2.7542,-4.4508,0,0.17473,0.044174,0
4.3341,-4.6858,0,0.17098,0.047754,0
5.8526,-4.8212,0,0.16728,0.051312,0
7.0222,-5.181,0,0.16367,0.054803,0
8.0453,-5.5353,0,0.16017,0.058234,0
9.0213,-5.7818,0,0.15675,0.061672,0
9.9316,-5.9325,0,0.15346,0.065132,0
10.799,-5.9955,0,0.15023,0.068724,0
11.622,-5.9854,0,0.14701,0.072444,0
12.389,-5.9136,0,0.14378,0.076236,0
13.108,-5.7867,0,0.14049,0.080147,0
13.768,-5.6211,0,0.13713,0.084098,0
14.374,-5.4219,0,0.13367,0.088088,0
14.923,-5.2023,0,0.1301,0.09205,0
15.409,-4.9705,0,0.12648,0.095911,0
15.831,-4.7342,0,0.12289,0.099615,0
16.2,-4.4912,0,0.11931,0.10324,0
16.52,-4.2432,0,0.11576,0.10682,0
16.794,-3.9967,0,0.11225,0.11032,0
17.029,-3.7498,0,0.10877,0.11382,0
17.23,-3.5042,0,0.1053,0.11732,0
17.399,-3.2616,0,0.10184,0.12085,0
17.614,-3.2255,0,0.098116,0.12062,0
17.825,-3.1732,0,0.094396,0.12039,0
18.033,-3.1052,0,0.090682,0.12018,0
-1.9838,1.1469,0,0.032358,-0.016,0
-1.3305,0.76882,0,0.031473,-0.015516,0
-0.79144,0.45718,0,0.030592,-0.01503,0
-0.35325,0.20389,0,0.029714,-0.014542,0
15.203,0.19559,0,-0.28636,0.62573,0
15.165,0.18675,0,-0.3348,0.62788,0
15.585,0.39653,0,-0.14016,0.43151,0
15.493,0.32697,0,-0.14702,0.4776,0
15.324,0.23455,0,-0.19188,0.57355,0
15.426,0.26824,0,-0.14873,0.52447,0
15.809,0.58535,0,-0.12535,0.34675,0
15.703,0.48731,0,-0.13187,0.38512,0
15.242,0.1972,0,-0.23819,0.6245,0
15.991,0.89998,0,-0.12869,0.27401,0
15.926,0.69298,0,-0.11825,0.31284,0
16.096,1.2242,0,-0.13087,0.22759,0
16.048,1.0842,0,-0.1313,0.24528,0
15.983,1.342,0,-0.14643,0.21292,0
15.97,1.4423,0,-0.14701,0.20124,0
15.922,1.5612,0,-0.14945,0.18815,0
15.889,1.6456,0,-0.15012,0.17978,0
15.798,1.9586,0,-0.14891,0.15256,0
15.853,1.9132,0,-0.14681,0.15754,0
15.707,1.9558,0,-0.15466,0.14883,0
15.69,2.0263,0,-0.15267,0.14404,0
15.859,1.8136,0,-0.14941,0.16477,0
15.899,1.7309,0,-0.14765,0.17303,0
15.678,2.0809,0,-0.15114,0.14055,0
15.633,2.2296,0,-0.14825,0.13121,0
15.678,2.1726,0,-0.14813,0.1357,0
15.565,2.2859,0,-0.14882,0.12576,0
15.521,2.4656,0,-0.14374,0.11725,0
15.575,2.4031,0,-0.14398,0.12161,0
15.348,2.5234,0,-0.14699,0.10836,0
15.466,2.527,0,-0.14346,0.11298,0
15.325,2.6441,0,-0.1429,0.10441,0
15.379,2.7172,0,-0.13897,0.10466,0
15.519,2.7212,0,-0.13526,0.10926,0
15.659,2.7102,0,-0.13157,0.11394,0
15.793,2.6819,0,-0.12789,0.11879,0
15.923,2.6439,0,-0.12417,0.12351,0
16.047,2.5979,0,-0.1204,0.12806,0
16.167,2.544,0,-0.11658,0.13252,0
16.283,2.482,0,-0.11269,0.13694,0
16.475,2.4265,0,-0.10488,0.14153,0
16.39,2.4076,0,-0.10876,0.14155,0
16.565,2.4455,0,-0.10096,0.14135,0
16.659,2.3666,0,-0.097034,0.14517,0
16.746,2.2807,0,-0.09315,0.14892,0
16.893,2.1692,0,-0.086071,0.15337,0
16.811,2.1903,0,-0.089877,0.15285,0
16.967,2.1376,0,-0.082536,0.1542,0
17.104,2.216,0,-0.077774,0.14984,0
17.251,2.3018,0,-0.073274,0.14534,0
17.403,2.3861,0,-0.069071,0.14105,0
17.563,2.4692,0,-0.065037,0.13692,0
17.74,2.5511,0,-0.06104,0.13287,0
17.934,2.6342,0,-0.057094,0.1288,0
18.147,2.7116,0,-0.053101,0.12479,0
18.38,2.7896,0,-0.04917,0.12069,0
18.638,2.8574,0,-0.045187,0.11667,0
18.922,2.9188,0,-0.041239,0.1126,0
19.233,2.9676,0,-0.03729,0.10852,0
19.572,3.003,0,-0.03337,0.1044,0
19.939,3.021,0,-0.029481,0.10023,0
20.335,3.0189,0,-0.02564,0.096003,0
20.753,2.9963,0,-0.021919,0.091737,0
21.183,2.9536,0,-0.01837,0.08747,0
21.625,2.8833,0,-0.014908,0.083183,0
22.128,2.7944,0,-0.011558,0.078923,0
22.725,2.6892,0,-0.008286,0.074741,0
23.171,2.5223,0,-0.0050695,0.07066,0
22.716,2.2303,0,-0.0017952,0.066666,0
18.734,1.6132,0,0.0015025,0.062677,0
7.1345,0.83031,0,0.0044978,0.054906,0
12.093,0.90502,0,0.0048315,0.058825,0
-0.51719,2.3652,0,-0.011977,0.034188,0
-1.2489,2.5075,0,-0.018787,0.032098,0
-1.6016,2.5515,0,-0.022359,0.031005,0
-2.2577,2.5018,0,-0.027022,0.027903,0
-2.1712,2.5963,0,-0.025002,0.028271,0
-2.2802,1.9062,0,-0.031557,0.026064,0
-2.3853,2.0285,0,-0.030652,0.025607,0
-2.4263,2.2937,0,-0.029214,0.026407,0
0.64065,2.0674,0,-0.0079433,0.038768,0
1.7569,1.7361,0,-0.0038965,0.043003,0
-1.9824,1.725,0,-0.03412,0.029371,0
-2.1112,1.7748,0,-0.033226,0.027836,0
-2.1916,1.8948,0,-0.032336,0.027406,0
-1.8704,1.3597,0,-0.036028,0.028172,0
-1.5821,0.99038,0,-0.040792,0.030358,0
-1.5001,0.90397,0,-0.040223,0.028731,0
-1.5355,0.93906,0,-0.039326,0.028213,0
-1.5803,0.98002,0,-0.038429,0.027695,0
-1.6283,1.0277,0,-0.037533,0.027178,0
-1.547,0.94751,0,-0.041765,0.030857,0
-1.4295,0.83133,0,-0.042918,0.030287,0
-1.3598,0.77633,0,-0.04383,0.030315,0
-1.2899,0.72855,0,-0.044731,0.030421,0
-1.2213,0.68553,0,-0.045623,0.03059,0
-1.1522,0.64461,0,-0.046509,0.030813,0
-1.0802,0.6039,0,-0.047389,0.031081,0
-1.0029,0.56156,0,-0.048264,0.031386,0
-0.98563,0.5527,0,-0.051764,0.03324,0
-1.011,0.56617,0,-0.052641,0.033746,0
-0.91917,0.516,0,-0.049135,0.031722,0
-0.85169,0.4797,0,-0.050878,0.03259,0
-0.82922,0.46699,0,-0.050004,0.032085,0
2.9542,1.3953,0,0.0001463,0.047066,0
4.552,1.0589,0,0.004174,0.051014,0
-0.96006,0.53693,0,-0.054378,0.03461,0
-0.92828,0.52108,0,-0.053503,0.034105,0
-1.069,0.57196,0,-0.058714,0.036901,0
-1.0755,0.57504,0,-0.059569,0.037315,0
-1.1881,0.62151,0,-0.060425,0.037742,0
-1.4069,0.66925,0,-0.061281,0.03818,0
-2.3633,1.2169,0,-0.062138,0.038628,0
-1.3432,1.059,0,-0.062995,0.039083,0
2.5099,3.2556,0,-0.063846,0.039518,0
1.4304,2.0332,0,-0.064077,0.039113,0
-0.028169,-0.10099,0,-0.064295,0.038696,0
-0.29793,-0.53136,0,-0.064512,0.03829,0
-0.93768,0.50872,0,-0.057841,0.036397,0
-0.99805,0.5544,0,-0.055253,0.035116,0
-0.92438,0.5116,0,-0.056111,0.035495,0
-0.85606,0.47386,0,-0.056968,0.035893,0
15.006,0.070471,0,-0.70039,0.39662,0
15.028,0.14124,0,-0.61274,0.4437,0
15.016,0.10338,0,-0.65467,0.44377,0
15.044,0.16177,0,-0.57135,0.48117,0
15.065,0.17823,0,-0.52586,0.51312,0
15.089,0.18709,0,-0.47806,0.54797,0
15.112,0.18418,0,-0.43055,0.58779,0
15.131,0.17248,0,-0.38361,0.63096,0
14.096,4.6175,0,0.2714,-0.11036,0
14.305,4.6102,0,0.26788,-0.11077,0
14.576,4.8677,0,0.26303,-0.10685,0
13.374,4.2891,0,0.28492,-0.11465,0
13.165,4.0298,0,0.28947,-0.11878,0
13.543,4.5447,0,0.28113,-0.11054,0
13.764,4.593,0,0.27715,-0.11015,0
15.114,5.1449,0,0.25452,-0.10297,0
14.847,5.1359,0,0.2585,-0.10294,0
15.889,4.5472,0,0.24285,-0.11108,0
16.239,4.7805,0,0.23841,-0.10707,0
15.656,4.854,0,0.24662,-0.10702,0
15.396,5.1461,0,0.25044,-0.10299,0
15.983,5.1173,0,0.24231,-0.10299,0
15.698,5.4362,0,0.24623,-0.098937,0
15.383,5.7298,0,0.25023,-0.094938,0
15.048,5.9981,0,0.25423,-0.090938,0
14.701,6.2392,0,0.25823,-0.086938,0
14.345,6.4517,0,0.26223,-0.082938,0
13.988,6.6354,0,0.26623,-0.078938,0
13.635,6.791,0,0.27023,-0.074938,0
13.292,6.92,0,0.27423,-0.070938,0
12.962,7.0244,0,0.27823,-0.066938,0
12.837,7.2213,0,0.27823,-0.062938,0
12.701,7.4074,0,0.27823,-0.058938,0
18.234,-3.0221,0,0.086975,0.11997,0
18.572,-3.1117,0,0.082967,0.11596,0
18.941,-3.1779,0,0.078958,0.11195,0
19.341,-3.2155,0,0.074948,0.10794,0
19.769,-3.2189,0,0.070938,0.10393,0
20.222,-3.1826,0,0.066926,0.099921,0
20.696,-3.1009,0,0.062914,0.095911,0
21.182,-2.9696,0,0.0589,0.091901,0
21.67,-2.7842,0,0.054885,0.087891,0
22.17,-2.5452,0,0.050869,0.083882,0
22.724,-2.2534,0,0.046852,0.079872,0
23.32,-1.9092,0,0.042833,0.075862,0
23.67,-1.5083,0,0.038814,0.07185,0
22.788,-1.0678,0,0.034795,0.067837,0
18.963,-0.61563,0,0.030777,0.063821,0
13.359,-0.16255,0,0.026812,0.059799,0
8.83,0.29695,0,0.022801,0.055764,0
5.9959,0.73384,0,0.018816,0.051721,0
4.268,1.1417,0,0.014809,0.047689,0
2.9925,1.5114,0,0.010864,0.043727,0
1.0032,2.0775,0,0.0064753,0.03631,0
1.8532,1.8338,0,0.0068825,0.039924,0
0.13517,2.3031,0,0.0059517,0.032731,0
-0.89467,2.5192,0,0.0019592,0.029275,0
-1.8608,2.6966,0,-0.0018594,0.025825,0
-3.2685,2.9234,0,-0.0056021,0.019872,0
-2.766,2.8366,0,-0.0055505,0.022312,0
-4.0542,3.0747,0,-0.004212,0.015602,0
-3.7245,2.9971,0,-0.0057369,0.01759,0
-5.4846,3.3343,0,-0.0011428,0.0061668,0
-5.5644,3.3501,0,-0.0004674,0.0052795,0
-5.622,3.36,0,0.00023674,0.0044583,0
-5.4289,3.3071,0,-0.0020253,0.0066756,0
-5.1924,3.264,0,-0.0033915,0.0087358,0
-5.3726,3.2789,0,-0.0029079,0.0071843,0
-5.0079,3.2029,0,-0.0051839,0.010206,0
-4.8658,3.1476,0,-0.0068932,0.011304,0
-4.5103,3.1147,0,-0.0062673,0.013424,0
-5.6539,3.3564,0,0.00096547,0.0036919,0
-5.8036,3.4378,0,0.0035892,0.002177,0
-5.6539,3.3382,0,0.0017153,0.0029708,0
-5.7036,3.3655,0,0.0025884,0.0024667,0
-5.8004,3.4194,0,0.0043345,0.0014583,0
-5.7623,3.3841,0,0.0050986,0.00077687,0
-6.0135,3.5168,0,0.011976,-0.0033968,0
-5.7404,3.35,0,0.010152,-0.0025094,0
-5.7878,3.3771,0,0.011023,-0.0030122,0
-5.9048,3.465,0,0.0077145,-0.00073432,0
-5.8249,3.4081,0,0.0084914,-0.0013832,0
-5.6928,3.3226,0,0.0092823,-0.0020066,0
-5.8825,3.4324,0,0.012763,-0.0040181,0
-5.682,3.3263,0,0.0058786,0.00012625,0
-5.7299,3.3535,0,0.0067495,-0.00037681,0
-6.0277,3.5173,0,0.015374,-0.0055275,0
-5.8339,3.3978,0,0.016171,-0.0061265,0
-5.8829,3.4261,0,0.017041,-0.0066292,0
-5.9323,3.4545,0,0.017911,-0.007132,0
-5.6601,3.2906,0,0.018717,-0.0077131,0
-5.7127,3.3214,0,0.019586,-0.0082155,0
-5.7641,3.352,0,0.020455,-0.0087179,0
-5.6871,3.3121,0,0.013563,-0.0046186,0
-5.7359,3.3406,0,0.014432,-0.0051212,0
-5.395,3.1339,0,0.02127,-0.0092842,0
-5.4438,3.1622,0,0.022139,-0.0097862,0
-5.5231,3.2078,0,0.02301,-0.010285,0
-5.079,2.9469,0,0.023833,-0.010838,0
-4.5128,2.6162,0,0.024661,-0.011383,0
-3.8584,2.2345,0,0.025496,-0.01192,0
-3.1574,1.8274,0,0.026335,-0.012451,0
-2.4652,1.426,0,0.027178,-0.012977,0
-1.8273,1.0564,0,0.028024,-0.013498,0
-1.8573,1.0737,0,0.028891,-0.013999,0
-1.8879,1.0914,0,0.029758,-0.014499,0
-2.6666,1.5424,0,0.031513,-0.01548,0
-1.9192,1.1095,0,0.030625,-0.014999,0
12.553,7.5812,0,0.27823,-0.054938,0
12.553,7.9022,0,0.27423,-0.050938,0
12.52,8.2474,0,0.27023,-0.046938,0
12.449,8.6186,0,0.26623,-0.042938,0
12.333,9.0174,0,0.26223,-0.038938,0
12.163,9.4458,0,0.25823,-0.034938,0
11.928,9.9025,0,0.25423,-0.030938,0
11.612,10.379,0,0.25023,-0.026938,0
11.199,10.874,0,0.24623,-0.022938,0
10.683,11.411,0,0.24223,-0.018938,0
10.054,12.032,0,0.23823,-0.014938,0
9.2821,12.717,0,0.23423,-0.010938,0
8.3115,13.281,0,0.23023,-0.006938,0
7.1247,13.459,0,0.22623,-0.0029382,0
5.7724,13.111,0,0.22223,0.0010609,0
4.3328,12.242,0,0.21823,0.005059,0
2.8879,10.934,0,0.21423,0.0090552,0
1.5147,9.2836,0,0.21023,0.013049,0
0.28439,7.3811,0,0.20623,0.01704,0
-0.74113,5.3171,0,0.20223,0.021026,0
-1.5056,3.1837,0,0.19824,0.025006,0
-1.93,1.0794,0,0.19426,0.028971,0
-1.8598,-0.85451,0,0.19029,0.032908,0
-1.1028,-2.4075,0,0.18635,0.036801,0
0.41894,-3.275,0,0.18247,0.040599,0
2.326,-3.614,0,0.17861,0.044339,0
3.8908,-3.9572,0,0.17484,0.047981,0
5.4112,-4.1321,0,0.17112,0.051548,0
6.7321,-4.377,0,0.16748,0.055046,0
7.7451,-4.8021,0,0.16391,0.05852,0
8.706,-5.1238,0,0.16044,0.061963,0
9.5999,-5.3471,0,0.1571,0.065401,0
10.452,-5.4794,0,0.15385,0.068951,0
11.257,-5.5385,0,0.15062,0.072588,0
12.018,-5.5274,0,0.14739,0.076349,0
12.729,-5.4619,0,0.14413,0.080186,0
13.39,-5.3485,0,0.14083,0.084105,0
14.001,-5.1985,0,0.13742,0.088081,0
14.562,-5.0215,0,0.13388,0.092069,0
15.064,-4.8267,0,0.13029,0.095981,0
15.508,-4.6199,0,0.12668,0.09978,0
15.895,-4.4055,0,0.12309,0.10346,0
16.233,-4.1856,0,0.11953,0.10705,0
16.525,-3.962,0,0.11601,0.11057,0
16.778,-3.7358,0,0.11251,0.11407,0
16.997,-3.5082,0,0.10903,0.11757,0
17.183,-3.2812,0,0.10557,0.12108,0
17.34,-3.0565,0,0.10212,0.12462,0
17.539,-3.0238,0,0.098403,0.1244,0
17.735,-2.9763,0,0.094689,0.12419,0
17.928,-2.9142,0,0.090983,0.12398,0
-1.9512,1.1281,0,0.031491,-0.0155,0
-1.3079,0.75577,0,0.030607,-0.015016,0
-0.77779,0.44929,0,0.029726,-0.01453,0
-0.34706,0.20032,0,0.028848,-0.014042,0
15.178,0.15962,0,-0.28651,0.67594,0
15.146,0.15317,0,-0.33564,0.6776,0
15.642,0.34769,0,-0.10322,0.4351,0
15.542,0.28067,0,-0.1036,0.48312,0
15.278,0.1901,0,-0.19108,0.62478,0
15.363,0.21603,0,-0.1465,0.57553,0
15.464,0.22899,0,-0.10297,0.5306,0
15.882,0.50292,0,-0.09423,0.35372,0
15.759,0.42041,0,-0.099157,0.39243,0
15.21,0.16026,0,-0.23777,0.67498,0
16.102,1.0161,0,-0.1205,0.25275,0
16.05,0.77771,0,-0.10827,0.28902,0
15.989,0.56812,0,-0.08849,0.32722,0
16.206,1.1496,0,-0.11525,0.23385,0
16.129,1.3631,0,-0.12994,0.21153,0
16.064,1.5084,0,-0.13673,0.19624,0
16.004,1.6083,0,-0.14096,0.18598,0
15.955,1.6656,0,-0.14393,0.18003,0
15.839,2.0089,0,-0.14482,0.15092,0
15.882,2.003,0,-0.14224,0.15278,0
15.762,2.0027,0,-0.14953,0.14841,0
15.742,2.0637,0,-0.14843,0.14418,0
15.929,1.8193,0,-0.14392,0.16672,0
15.982,1.7321,0,-0.14084,0.17536,0
15.944,1.9335,0,-0.14014,0.15923,0
15.714,2.1203,0,-0.14794,0.13996,0
15.677,2.2841,0,-0.14418,0.13049,0
15.726,2.2221,0,-0.14413,0.13515,0
15.627,2.3395,0,-0.14425,0.12609,0
15.583,2.5218,0,-0.13969,0.11766,0
15.638,2.4552,0,-0.13988,0.12201,0
15.4,2.5866,0,-0.14314,0.10871,0
15.526,2.5888,0,-0.13943,0.11331,0
15.457,2.654,0,-0.13919,0.10898,0
15.59,2.65,0,-0.13547,0.11363,0
15.719,2.6322,0,-0.13173,0.11834,0
15.846,2.5996,0,-0.12803,0.12315,0
15.968,2.5594,0,-0.12429,0.12778,0
16.086,2.5116,0,-0.12049,0.13231,0
16.201,2.4555,0,-0.1166,0.1368,0
16.306,2.3889,0,-0.11268,0.14139,0
16.486,2.3251,0,-0.10482,0.14616,0
16.405,2.3072,0,-0.10868,0.14631,0
16.57,2.3495,0,-0.10097,0.14558,0
16.658,2.2756,0,-0.097111,0.1492,0
16.72,2.1897,0,-0.093961,0.15317,0
16.837,2.0819,0,-0.08789,0.15764,0
16.786,2.1246,0,-0.090497,0.156,0
16.907,2.0418,0,-0.084219,0.15894,0
17.055,2.1127,0,-0.078569,0.15442,0
17.205,2.1932,0,-0.073695,0.14973,0
17.359,2.2713,0,-0.069211,0.1453,0
17.516,2.3487,0,-0.065063,0.14104,0
17.685,2.4246,0,-0.061051,0.1369,0
17.87,2.4982,0,-0.057067,0.13283,0
18.072,2.571,0,-0.053125,0.12876,0
18.293,2.6364,0,-0.049136,0.12474,0
18.534,2.6989,0,-0.045187,0.12067,0
18.8,2.7509,0,-0.041213,0.11663,0
19.09,2.7938,0,-0.037264,0.11256,0
19.407,2.8233,0,-0.03333,0.10846,0
19.75,2.8374,0,-0.029426,0.10431,0
20.118,2.8334,0,-0.025561,0.10012,0
20.513,2.8087,0,-0.021753,0.095864,0
20.923,2.7663,0,-0.018127,0.091592,0
21.343,2.7032,0,-0.014635,0.087315,0
21.775,2.6148,0,-0.011236,0.083052,0
22.281,2.5078,0,-0.0079059,0.078804,0
22.856,2.3839,0,-0.0046621,0.074684,0
23.25,2.2029,0,-0.0014524,0.070682,0
22.592,1.904,0,0.0018308,0.066669,0
18.392,1.3138,0,0.0051662,0.062739,0
7.3618,0.7414,0,0.0081721,0.055032,0
11.944,0.72325,0,0.008514,0.058882,0
-0.16793,2.2952,0,-0.0080712,0.034863,0
-1.5714,2.5905,0,-0.014969,0.02969,0
-1.2489,2.5333,0,-0.011711,0.030612,0
-1.6593,2.6007,0,-0.018025,0.029808,0
-1.6123,2.5779,0,-0.020706,0.030587,0
-2.0726,2.637,0,-0.022895,0.028524,0
-2.5525,2.5177,0,-0.026864,0.025932,0
-2.4931,2.629,0,-0.025026,0.02634,0
-2.175,1.6939,0,-0.032651,0.025934,0
-2.5128,2.1024,0,-0.029772,0.024747,0
-2.1094,1.489,0,-0.032169,0.024081,0
-2.2223,1.5971,0,-0.031277,0.023566,0
-2.5791,2.3837,0,-0.028225,0.025493,0
0.96865,2.0022,0,-0.0041982,0.039209,0
2.0833,1.6805,0,-0.00018597,0.043272,0
-1.959,1.482,0,-0.034889,0.027641,0
-2.0807,1.5788,0,-0.0336,0.026415,0
-1.6818,1.0839,0,-0.036638,0.026661,0
-1.4729,0.87505,0,-0.04112,0.029249,0
-1.4628,0.87448,0,-0.039366,0.027738,0
-1.431,0.84587,0,-0.040257,0.028253,0
-1.5436,0.94871,0,-0.037583,0.026709,0
-1.5008,0.90774,0,-0.038474,0.027223,0
-1.4495,0.85125,0,-0.042019,0.029768,0
-1.3716,0.78843,0,-0.042936,0.029799,0
-1.2946,0.73482,0,-0.043841,0.029907,0
-1.2198,0.68735,0,-0.044737,0.030078,0
-1.145,0.64282,0,-0.045626,0.030303,0
-1.068,0.59862,0,-0.046508,0.030573,0
-0.98678,0.55316,0,-0.047386,0.030879,0
-0.89984,0.50543,0,-0.048259,0.031216,0
-0.8753,0.49289,0,-0.051753,0.033095,0
-0.90055,0.50664,0,-0.052628,0.0336,0
-0.80784,0.45499,0,-0.049129,0.03158,0
-0.73519,0.41552,0,-0.05087,0.032469,0
-0.71318,0.40295,0,-0.049997,0.031965,0
3.2841,1.3395,0,0.0038405,0.047233,0
4.8943,0.99204,0,0.0078494,0.051181,0
-0.83953,0.4719,0,-0.054363,0.034486,0
-0.80898,0.45612,0,-0.05349,0.033982,0
-0.9234,0.50128,0,-0.058698,0.036811,0
-0.91808,0.49702,0,-0.059554,0.037239,0
-1.0156,0.54365,0,-0.060411,0.037678,0
-1.159,0.57058,0,-0.061269,0.038127,0
-2.0577,1.0901,0,-0.062127,0.038583,0
-1.1656,0.83258,0,-0.062986,0.039046,0
2.0698,2.7609,0,-0.06384,0.039496,0
0.87935,1.3095,0,-0.064067,0.039092,0
-0.096839,-0.12725,0,-0.064285,0.038681,0
-0.79909,0.43824,0,-0.057826,0.036308,0
-0.8761,0.48976,0,-0.055237,0.03499,0
-0.79551,0.4433,0,-0.056096,0.03539,0
-0.72464,0.40423,0,-0.056955,0.035805,0
15.007,0.061397,0,-0.70205,0.4477,0
15.026,0.12311,0,-0.6152,0.49116,0
15.014,0.086466,0,-0.65981,0.49421,0
15.042,0.14157,0,-0.57222,0.52622,0
15.06,0.15488,0,-0.52709,0.55755,0
15.081,0.15966,0,-0.47855,0.59372,0
15.1,0.15465,0,-0.43232,0.63519,0
15.116,0.14221,0,-0.38522,0.67995,0
13.913,4.6741,0,0.27434,-0.10906,0
14.118,4.8551,0,0.27047,-0.10642,0
14.339,4.8584,0,0.26686,-0.10671,0
14.587,5.1214,0,0.26251,-0.10287,0
13.299,4.4977,0,0.28559,-0.11076,0
13.117,4.2408,0,0.28968,-0.11485,0
